epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,1808.43,1.12128,0.6236,1.06985,0.88929,0.86259,0.93503,0.62101,1.22333,0.59988,1.14358,0.0084853,0.0084853,0.0084853
155,1819.64,1.10648,0.61625,1.0613,0.89787,0.84776,0.93198,0.61896,1.24221,0.59515,1.16655,0.0084754,0.0084754,0.0084754
156,1830.7,1.11246,0.61445,1.07003,0.91263,0.8467,0.93484,0.62277,1.21592,0.60029,1.14951,0.0084655,0.0084655,0.0084655
157,1841.66,1.11686,0.62817,1.06714,0.89499,0.83822,0.92866,0.61662,1.22888,0.60757,1.14431,0.0084556,0.0084556,0.0084556
158,1852.66,1.11061,0.61773,1.06098,0.89889,0.84952,0.93044,0.6212,1.23243,0.60323,1.15557,0.0084457,0.0084457,0.0084457
159,1863.65,1.10704,0.61145,1.06622,0.87968,0.85412,0.92883,0.61826,1.21894,0.60605,1.14943,0.0084358,0.0084358,0.0084358
160,1875.04,1.11498,0.61875,1.05547,0.89182,0.84447,0.92563,0.6123,1.24206,0.62091,1.1655,0.0084259,0.0084259,0.0084259
161,1886.1,1.10434,0.61057,1.0661,0.88971,0.85906,0.92999,0.61597,1.23721,0.61046,1.16193,0.008416,0.008416,0.008416
162,1897.07,1.11797,0.62278,1.07062,0.90285,0.84599,0.92801,0.61818,1.23565,0.61595,1.16385,0.0084061,0.0084061,0.0084061
163,1908.1,1.10753,0.61454,1.05891,0.9061,0.83045,0.92552,0.61782,1.23475,0.61232,1.14177,0.0083962,0.0083962,0.0083962
164,1919.15,1.11229,0.60886,1.06137,0.88063,0.852,0.92072,0.59725,1.28831,0.62551,1.21102,0.0083863,0.0083863,0.0083863
165,1930.27,1.10584,0.60999,1.06499,0.89021,0.8592,0.93092,0.61331,1.25092,0.61247,1.17496,0.0083764,0.0083764,0.0083764
166,1941.65,1.10658,0.60885,1.05988,0.89111,0.84987,0.92925,0.61053,1.24916,0.60435,1.17108,0.0083665,0.0083665,0.0083665
167,1952.66,1.1032,0.60684,1.06594,0.90117,0.84316,0.92942,0.61505,1.24144,0.59854,1.15793,0.0083566,0.0083566,0.0083566
168,1963.67,1.10405,0.60804,1.05777,0.89799,0.84882,0.92824,0.6198,1.23156,0.60058,1.15358,0.0083467,0.0083467,0.0083467
169,1974.77,1.0917,0.59811,1.05801,0.88447,0.85341,0.92595,0.61096,1.24993,0.60649,1.18239,0.0083368,0.0083368,0.0083368
170,1985.97,1.10317,0.60749,1.05211,0.89666,0.83669,0.92474,0.61711,1.22751,0.60805,1.1456,0.0083269,0.0083269,0.0083269
171,1997.03,1.09372,0.59615,1.05719,0.89857,0.85115,0.93005,0.62172,1.22305,0.60135,1.14566,0.008317,0.008317,0.008317
172,2008.09,1.1003,0.60415,1.05661,0.90845,0.8414,0.93186,0.62507,1.22305,0.59493,1.14115,0.0083071,0.0083071,0.0083071
173,2019.1,1.09914,0.60395,1.065,0.89896,0.87056,0.93877,0.62634,1.22359,0.58563,1.1538,0.0082972,0.0082972,0.0082972
174,2030.23,1.09781,0.59478,1.04712,0.90422,0.85366,0.93247,0.62083,1.21843,0.59085,1.15062,0.0082873,0.0082873,0.0082873
175,2041.32,1.09811,0.60498,1.05202,0.88723,0.86365,0.92938,0.61655,1.23828,0.60456,1.16501,0.0082774,0.0082774,0.0082774
176,2052.49,1.10315,0.60005,1.05445,0.87077,0.8739,0.9311,0.62121,1.23632,0.59781,1.16521,0.0082675,0.0082675,0.0082675
177,2063.52,1.10716,0.60706,1.05945,0.90116,0.84917,0.92964,0.62401,1.22943,0.59378,1.15285,0.0082576,0.0082576,0.0082576
