epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,1216.87,1.20347,0.70853,1.14068,0.89296,0.84175,0.92655,0.62404,1.18823,0.65531,1.1525,0.0089308,0.0089308,0.0089308
110,1227.88,1.1982,0.70921,1.13735,0.86836,0.83893,0.91504,0.60836,1.21434,0.67683,1.17719,0.0089209,0.0089209,0.0089209
111,1239.09,1.20855,0.7043,1.14034,0.88584,0.83363,0.92666,0.61537,1.20496,0.66478,1.17211,0.008911,0.008911,0.008911
112,1250.13,1.20301,0.71511,1.13571,0.8931,0.84105,0.92859,0.62278,1.18331,0.66063,1.14429,0.0089011,0.0089011,0.0089011
113,1261.29,1.19964,0.70289,1.12879,0.87845,0.83928,0.92716,0.61627,1.1951,0.66691,1.16177,0.0088912,0.0088912,0.0088912
114,1272.21,1.19329,0.70892,1.13191,0.87806,0.85718,0.93155,0.62061,1.19968,0.65082,1.15999,0.0088813,0.0088813,0.0088813
115,1283.36,1.20041,0.70192,1.13934,0.88089,0.86471,0.9331,0.62761,1.19453,0.63859,1.16229,0.0088714,0.0088714,0.0088714
116,1294.37,1.19164,0.70109,1.13306,0.88062,0.82342,0.91379,0.60792,1.22986,0.69114,1.19545,0.0088615,0.0088615,0.0088615
117,1305.45,1.19608,0.70153,1.13127,0.90203,0.82934,0.9256,0.62208,1.19128,0.64957,1.15628,0.0088516,0.0088516,0.0088516
118,1316.42,1.19183,0.70236,1.13599,0.90725,0.83186,0.92952,0.62421,1.1823,0.64944,1.14383,0.0088417,0.0088417,0.0088417
119,1327.35,1.18862,0.70172,1.13282,0.87346,0.81809,0.91083,0.58628,1.26628,0.69636,1.22387,0.0088318,0.0088318,0.0088318
120,1338.44,1.20048,0.709,1.13825,0.89347,0.83751,0.93216,0.61907,1.19721,0.64791,1.16711,0.0088219,0.0088219,0.0088219
121,1349.44,1.18806,0.70963,1.13059,0.89565,0.82515,0.92142,0.61669,1.20998,0.65986,1.16056,0.008812,0.008812,0.008812
122,1360.41,1.18269,0.7012,1.13366,0.90035,0.8394,0.92952,0.62119,1.18876,0.64108,1.15999,0.0088021,0.0088021,0.0088021
123,1371.31,1.18558,0.70368,1.12873,0.89261,0.84634,0.92876,0.62109,1.20311,0.64993,1.16294,0.0087922,0.0087922,0.0087922
124,1382.4,1.19518,0.69881,1.1362,0.88821,0.84564,0.93057,0.62316,1.18986,0.65768,1.15838,0.0087823,0.0087823,0.0087823
125,1393.29,1.18771,0.70015,1.13383,0.89646,0.84105,0.93305,0.62435,1.19542,0.64296,1.15425,0.0087724,0.0087724,0.0087724
126,1404.32,1.19504,0.6936,1.13411,0.89462,0.83966,0.92792,0.62315,1.20243,0.64387,1.16057,0.0087625,0.0087625,0.0087625
127,1415.23,1.19036,0.69259,1.12727,0.89616,0.8301,0.92389,0.61756,1.20607,0.65642,1.17047,0.0087526,0.0087526,0.0087526
128,1426.39,1.19439,0.69514,1.13484,0.88493,0.82904,0.92017,0.60796,1.22344,0.66619,1.17455,0.0087427,0.0087427,0.0087427
